2012-01-05,0.1325
2012-01-10,0.1339
2012-01-11,0.1329
2012-01-12,0.1311
2012-01-13,0.13
2012-01-16,0.1286
2012-01-17,0.1232
2012-01-18,0.1231
2012-01-19,0.1235
2012-01-20,0.1279
2012-01-23,0.1304
2012-01-24,0.1329
2012-01-25,0.1322
2012-01-26,0.1334
2012-01-27,0.1388
2012-01-30,0.1321
2012-01-31,0.1354
2012-02-01,0.1355
2012-02-02,0.1398
2012-02-03,0.1367
2012-02-06,0.1357
2012-02-07,0.1369
2012-02-08,0.13699999999999998
2012-02-09,0.1366
2012-02-10,0.1342
2012-02-13,0.1326
2012-02-14,0.1301
2012-02-15,0.1334
2012-02-16,0.1316
2012-02-17,0.133
2012-02-20,0.1325
2012-02-21,0.1308
2012-02-22,0.1312
2012-02-23,0.1286
2012-02-24,0.13
2012-02-27,0.1301
2012-02-28,0.1276
2012-02-29,0.1292
2012-03-01,0.1265
2012-03-02,0.1268
2012-03-03,0.1272
2012-03-05,0.126
2012-03-06,0.1248
2012-03-07,0.1195
2012-03-12,0.122
2012-03-13,0.1201
2012-03-14,0.1254
2012-03-15,0.127
2012-03-16,0.1212
2012-03-19,0.11900000000000001
2012-03-20,0.12
2012-03-21,0.1182
2012-03-22,0.1165
2012-03-23,0.11699999999999999
2012-03-26,0.12
2012-03-27,0.1204
2012-03-28,0.1201
2012-03-29,0.1202
2012-03-30,0.1214
2012-04-02,0.1235
2012-04-03,0.1245
2012-04-04,0.1243
2012-04-05,0.1252
2012-04-06,0.131
2012-04-09,0.1304
2012-04-10,0.125
2012-04-11,0.124
2012-04-12,0.127
2012-04-13,0.1296
2012-04-17,0.1261
2012-04-18,0.1264
2012-04-19,0.1269
2012-04-20,0.125
2012-04-23,0.1258
2012-04-24,0.1254
2012-04-25,0.1272
2012-04-26,0.1282
2012-04-27,0.1263
2012-04-28,0.1267
2012-05-03,0.1273
2012-05-04,0.12300000000000001
2012-05-07,0.1222
2012-05-08,0.1214
2012-05-10,0.1208
2012-05-11,0.114
2012-05-14,0.115
2012-05-15,0.1111
2012-05-16,0.10300000000000001
2012-05-17,0.1052
2012-05-18,0.1024
2012-05-21,0.1085
2012-05-22,0.1097
2012-05-23,0.1074
2012-05-24,0.1051
2012-05-25,0.1075
2012-05-28,0.1105
2012-05-29,0.1107
2012-05-30,0.1105
2012-05-31,0.1105
2012-06-01,0.1091
2012-06-05,0.1064
2012-06-06,0.1023
2012-06-07,0.0966
2012-06-08,0.083
2012-06-11,0.0923
2012-06-12,0.09
2012-06-13,0.095
2012-06-14,0.0915
2012-06-15,0.095
2012-06-18,0.0984
2012-06-19,0.0956
2012-06-20,0.0865
2012-06-21,0.0881
2012-06-22,0.0876
2012-06-25,0.0881
2012-06-26,0.0887
2012-06-27,0.0928
2012-07-02,0.0922
2012-07-03,0.0958
2012-07-04,0.1004
2012-07-05,0.0985
2012-07-06,0.1028
2012-07-07,0.1
2012-07-09,0.10099999999999999
2012-07-10,0.1029
2012-07-11,0.1022
2012-07-12,0.1002
2012-07-13,0.10300000000000001
2012-07-16,0.1036
2012-07-17,0.1057
2012-07-18,0.1047
2012-07-19,0.1043
2012-07-20,0.1021
2012-07-23,0.099
2012-07-24,0.095
2012-07-25,0.0956
2012-07-26,0.09699999999999999
2012-07-27,0.1015
2012-07-30,0.1006
2012-07-31,0.0991
2012-08-01,0.098
2012-08-02,0.0975
2012-08-03,0.0994
2012-08-06,0.0981
2012-08-07,0.1019
2012-08-08,0.0981
2012-08-09,0.0968
2012-08-10,0.0961
2012-08-13,0.09699999999999999
2012-08-14,0.098
2012-08-15,0.09699999999999999
2012-08-16,0.0975
2012-08-17,0.0974
2012-08-20,0.0966
2012-08-21,0.0965
2012-08-22,0.0961
2012-08-23,0.0964
2012-08-27,0.0951
2012-08-28,0.0945
2012-08-29,0.0922
2012-08-30,0.0901
2012-08-31,0.0899
2012-09-03,0.0919
2012-09-04,0.0893
2012-09-05,0.0876
2012-09-06,0.08800000000000001
2012-09-07,0.08800000000000001
2012-09-10,0.087
2012-09-11,0.0881
2012-09-12,0.08800000000000001
2012-09-13,0.0888
2012-09-14,0.0907
2012-09-17,0.0912
2012-09-18,0.0895
2012-09-19,0.0892
2012-09-20,0.0878
2012-09-21,0.0878
2012-09-24,0.087
2012-09-25,0.08800000000000001
2012-09-26,0.0851
2012-09-27,0.083
2012-09-28,0.0835
2012-10-01,0.0836
2012-10-02,0.0817
2012-10-03,0.0802
2012-10-04,0.081
2012-10-05,0.0793
2012-10-08,0.0756
2012-10-09,0.0776
2012-10-10,0.0772
2012-10-11,0.0787
2012-10-12,0.0727
2012-10-15,0.0769
2012-10-16,0.0749
2012-10-17,0.0765
2012-10-18,0.0755
2012-10-19,0.0732
2012-10-22,0.0706
2012-10-23,0.0704
2012-10-24,0.07
2012-10-25,0.0663
2012-10-26,0.0609
2012-10-29,0.0641
2012-10-30,0.0693
2012-10-31,0.0696
2012-11-01,0.0684
2012-11-02,0.0646
2012-11-05,0.0645
2012-11-06,0.0665
2012-11-07,0.0654
2012-11-08,0.0661
2012-11-09,0.0661
2012-11-12,0.0662
2012-11-13,0.0665
2012-11-14,0.0651
2012-11-15,0.0661
2012-11-16,0.0672
2012-11-19,0.0708
2012-11-20,0.0676
2012-11-21,0.0662
2012-11-22,0.0675
2012-11-23,0.0676
2012-11-26,0.067
2012-11-27,0.0688
2012-11-28,0.0672
2012-11-29,0.0686
2012-11-30,0.0678
2012-12-03,0.0671
2012-12-04,0.0677
2012-12-05,0.0707
2012-12-06,0.073
2012-12-07,0.079
2012-12-10,0.0815
2012-12-11,0.0825
2012-12-12,0.086
2012-12-13,0.0825
2012-12-14,0.0851
2012-12-17,0.0824
2012-12-18,0.084
2012-12-19,0.0837
2012-12-20,0.0846
2012-12-21,0.086
2012-12-24,0.0854
2012-12-25,0.0864
2012-12-26,0.0866
2012-12-27,0.0878
2012-12-28,0.087
2013-01-03,0.0876
2013-01-04,0.0867
2013-01-08,0.0855
2013-01-09,0.084
2013-01-10,0.0867
2013-01-11,0.0873
2013-01-14,0.0873
2013-01-15,0.0866
2013-01-16,0.0843
2013-01-17,0.08199999999999999
2013-01-18,0.0825
2013-01-21,0.0822
2013-01-22,0.0838
2013-01-23,0.0837
2013-01-24,0.0857
2013-01-25,0.0876
2013-01-28,0.0926
2013-01-29,0.09699999999999999
2013-01-30,0.1044
2013-01-31,0.1016
2013-02-01,0.1059
2013-02-04,0.1135
2013-02-05,0.1067
2013-02-06,0.1101
2013-02-07,0.1128
2013-02-08,0.1076
2013-02-11,0.1081
2013-02-12,0.1124
2013-02-13,0.1118
2013-02-14,0.10800000000000001
2013-02-15,0.1066
2013-02-18,0.113
2013-02-19,0.115
2013-02-20,0.125
2013-02-21,0.1191
2013-02-22,0.1214
2013-02-25,0.1195
2013-02-26,0.1214
2013-02-27,0.1186
2013-02-28,0.1174
2013-03-01,0.1157
2013-03-04,0.1198
2013-03-05,0.121
2013-03-06,0.1183
2013-03-07,0.121
2013-03-11,0.1199
2013-03-12,0.1162
2013-03-13,0.1177
2013-03-14,0.1135
2013-03-15,0.1139
2013-03-18,0.1129
2013-03-19,0.1068
2013-03-20,0.1074
2013-03-21,0.1057
2013-03-22,0.1049
2013-03-25,0.106
2013-03-26,0.1039
2013-03-27,0.1005
2013-03-28,0.0968
2013-03-29,0.0952
2013-04-01,0.0952
2013-04-02,0.0922
2013-04-03,0.0903
2013-04-04,0.0889
2013-04-05,0.099
2013-04-08,0.0961
2013-04-09,0.0966
2013-04-10,0.0996
2013-04-11,0.0993
2013-04-12,0.0984
2013-04-15,0.0971
2013-04-16,0.0966
2013-04-17,0.0952
2013-04-18,0.0966
2013-04-19,0.0956
2013-04-22,0.0998
2013-04-23,0.1004
2013-04-24,0.1016
2013-04-25,0.1022
2013-04-26,0.1017
2013-04-29,0.0971
2013-04-30,0.099
2013-05-07,0.1017
2013-05-08,0.1043
2013-05-13,0.1015
2013-05-14,0.1018
2013-05-15,0.0986
2013-05-16,0.0988
2013-05-17,0.0997
2013-05-20,0.1004
2013-05-21,0.1041
2013-05-22,0.1044
2013-05-23,0.1023
2013-05-24,0.1058
2013-05-27,0.1045
2013-05-28,0.1049
2013-05-29,0.1064
2013-05-30,0.1048
2013-05-31,0.10400000000000001
2013-06-03,0.1056
2013-06-04,0.1039
2013-06-05,0.1028
2013-06-06,0.1012
2013-06-07,0.1017
2013-06-10,0.10300000000000001
2013-06-11,0.1017
2013-06-12,0.1012
2013-06-13,0.098
2013-06-14,0.1
2013-06-17,0.1022
2013-06-18,0.1024
2013-06-19,0.10099999999999999
2013-06-20,0.1021
2013-06-21,0.1015
2013-06-25,0.1012
2013-06-26,0.1012
2013-06-27,0.1006
2013-07-01,0.1015
2013-07-02,0.1017
2013-07-03,0.1006
2013-07-04,0.0996
2013-07-05,0.0997
2013-07-08,0.0987
2013-07-09,0.0959
2013-07-10,0.0967
2013-07-11,0.0977
2013-07-12,0.0992
2013-07-15,0.1004
2013-07-16,0.0984
2013-07-17,0.0989
2013-07-18,0.0997
2013-07-19,0.0985
2013-07-22,0.0976
2013-07-23,0.098
2013-07-24,0.0986
2013-07-25,0.1
2013-07-26,0.1005
2013-07-29,0.1029
2013-07-30,0.1039
2013-07-31,0.10400000000000001
2013-08-01,0.1033
2013-08-02,0.1026
2013-08-05,0.102
2013-08-06,0.1007
2013-08-07,0.1003
2013-08-08,0.1012
2013-08-09,0.1012
2013-08-12,0.1009
2013-08-13,0.1013
2013-08-14,0.1014
2013-08-15,0.1016
2013-08-16,0.1005
2013-08-19,0.1003
